time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.contacts
1970/01/01/01:05:54.476000,17644,354,476000000,,"[False, False, False, True]"
1970/01/01/01:05:54.496000,17645,354,496000000,,"[True, False, False, True]"
1970/01/01/01:05:54.516000,17646,354,516000000,,"[True, False, False, True]"
1970/01/01/01:05:54.538000,17647,354,538000000,,"[True, False, False, True]"
1970/01/01/01:05:54.556000,17648,354,556000000,,"[True, False, False, True]"
1970/01/01/01:05:54.576000,17649,354,576000000,,"[True, False, False, True]"
1970/01/01/01:05:54.596000,17650,354,596000000,,"[True, False, False, True]"
1970/01/01/01:05:54.616000,17651,354,616000000,,"[True, False, False, True]"
1970/01/01/01:05:54.636000,17652,354,636000000,,"[True, False, False, True]"
1970/01/01/01:05:54.656000,17653,354,656000000,,"[True, False, False, True]"
1970/01/01/01:05:54.676000,17654,354,676000000,,"[True, False, True, True]"
1970/01/01/01:05:54.696000,17655,354,696000000,,"[True, False, True, True]"
1970/01/01/01:05:54.717000,17656,354,717000000,,"[False, True, True, False]"
1970/01/01/01:05:54.738000,17657,354,738000000,,"[False, True, True, False]"
1970/01/01/01:05:54.756000,17658,354,757000000,,"[False, True, True, False]"
1970/01/01/01:05:54.776000,17659,354,776000000,,"[False, True, True, False]"
1970/01/01/01:05:54.797000,17660,354,796000000,,"[False, True, True, False]"
1970/01/01/01:05:54.816000,17661,354,816000000,,"[False, True, True, False]"
1970/01/01/01:05:54.836000,17662,354,836000000,,"[False, True, True, False]"
1970/01/01/01:05:54.859000,17663,354,859000000,,"[False, True, True, False]"
1970/01/01/01:05:54.876000,17664,354,876000000,,"[False, True, True, False]"
1970/01/01/01:05:54.896000,17665,354,896000000,,"[False, True, True, False]"
1970/01/01/01:05:54.915000,17666,354,916000000,,"[False, True, True, True]"
1970/01/01/01:05:54.938000,17667,354,937000000,,"[False, True, True, True]"
1970/01/01/01:05:54.960000,17668,354,960000000,,"[False, False, True, True]"
1970/01/01/01:05:54.977000,17669,354,976000000,,"[True, False, False, True]"
1970/01/01/01:05:54.996000,17670,354,996000000,,"[True, False, False, True]"
1970/01/01/01:05:55.016000,17671,355,16000000,,"[True, False, False, True]"
1970/01/01/01:05:55.038000,17672,355,37000000,,"[True, False, False, True]"
1970/01/01/01:05:55.051000,17673,355,56000000,,"[True, False, False, True]"
1970/01/01/01:05:55.076000,17674,355,76000000,,"[True, False, False, True]"
1970/01/01/01:05:55.096000,17675,355,96000000,,"[True, False, False, True]"
1970/01/01/01:05:55.116000,17676,355,116000000,,"[True, False, False, True]"
1970/01/01/01:05:55.136000,17677,355,136000000,,"[True, False, False, True]"
1970/01/01/01:05:55.156000,17678,355,156000000,,"[True, False, False, True]"
1970/01/01/01:05:55.176000,17679,355,176000000,,"[True, False, True, True]"
1970/01/01/01:05:55.196000,17680,355,196000000,,"[True, False, True, True]"
1970/01/01/01:05:55.216000,17681,355,216000000,,"[False, False, True, False]"
1970/01/01/01:05:55.236000,17682,355,236000000,,"[False, True, True, False]"
1970/01/01/01:05:55.256000,17683,355,256000000,,"[False, True, True, False]"
1970/01/01/01:05:55.276000,17684,355,276000000,,"[False, True, True, False]"
1970/01/01/01:05:55.296000,17685,355,296000000,,"[False, True, True, False]"
1970/01/01/01:05:55.317000,17686,355,317000000,,"[False, True, True, False]"
1970/01/01/01:05:55.336000,17687,355,336000000,,"[False, True, True, False]"
1970/01/01/01:05:55.356000,17688,355,356000000,,"[False, True, True, False]"
1970/01/01/01:05:55.377000,17689,355,376000000,,"[False, True, True, False]"
1970/01/01/01:05:55.396000,17690,355,396000000,,"[False, True, True, False]"
1970/01/01/01:05:55.416000,17691,355,416000000,,"[False, True, True, True]"
1970/01/01/01:05:55.436000,17692,355,436000000,,"[False, True, True, True]"
1970/01/01/01:05:55.457000,17693,355,456000000,,"[False, False, True, True]"
1970/01/01/01:05:55.482000,17694,355,482000000,,"[False, False, False, False]"
1970/01/01/01:05:55.497000,17695,355,497000000,,"[True, False, False, True]"
1970/01/01/01:05:55.516000,17696,355,516000000,,"[True, False, False, True]"
1970/01/01/01:05:55.537000,17697,355,536000000,,"[True, False, False, True]"
1970/01/01/01:05:55.556000,17698,355,556000000,,"[False, False, False, False]"
1970/01/01/01:05:55.576000,17699,355,576000000,,"[True, False, False, True]"
1970/01/01/01:05:55.596000,17700,355,596000000,,"[True, False, False, True]"
1970/01/01/01:05:55.625000,17701,355,625000000,,"[True, False, False, True]"
1970/01/01/01:05:55.636000,17702,355,636000000,,"[True, False, False, True]"
1970/01/01/01:05:55.658000,17703,355,658000000,,"[True, False, True, True]"
1970/01/01/01:05:55.676000,17704,355,676000000,,"[True, False, True, True]"
1970/01/01/01:05:55.697000,17705,355,696000000,,"[True, False, True, True]"
1970/01/01/01:05:55.716000,17706,355,716000000,,"[False, False, True, False]"
1970/01/01/01:05:55.736000,17707,355,736000000,,"[False, True, True, False]"
1970/01/01/01:05:55.757000,17708,355,757000000,,"[False, True, True, False]"
1970/01/01/01:05:55.776000,17709,355,776000000,,"[False, True, True, False]"
1970/01/01/01:05:55.796000,17710,355,796000000,,"[False, True, True, False]"
1970/01/01/01:05:55.817000,17711,355,817000000,,"[False, True, True, False]"
1970/01/01/01:05:55.836000,17712,355,836000000,,"[False, True, True, False]"
1970/01/01/01:05:55.859000,17713,355,859000000,,"[False, True, True, False]"
1970/01/01/01:05:55.876000,17714,355,877000000,,"[False, True, True, False]"
1970/01/01/01:05:55.897000,17715,355,897000000,,"[False, True, True, False]"
1970/01/01/01:05:55.917000,17716,355,917000000,,"[False, True, True, True]"
1970/01/01/01:05:55.936000,17717,355,936000000,,"[False, True, True, True]"
1970/01/01/01:05:55.956000,17718,355,956000000,,"[False, False, False, True]"
1970/01/01/01:05:55.976000,17719,355,976000000,,"[True, False, False, True]"
1970/01/01/01:05:55.996000,17720,355,996000000,,"[True, False, False, True]"
1970/01/01/01:05:56.016000,17721,356,16000000,,"[True, False, False, True]"
1970/01/01/01:05:56.036000,17722,356,36000000,,"[True, False, False, True]"
1970/01/01/01:05:56.056000,17723,356,56000000,,"[True, False, False, True]"
1970/01/01/01:05:56.076000,17724,356,76000000,,"[True, False, False, True]"
1970/01/01/01:05:56.096000,17725,356,96000000,,"[True, False, False, True]"
1970/01/01/01:05:56.116000,17726,356,116000000,,"[True, False, False, True]"
1970/01/01/01:05:56.140000,17727,356,140000000,,"[True, False, False, True]"
1970/01/01/01:05:56.155000,17728,356,156000000,,"[True, False, False, True]"
1970/01/01/01:05:56.176000,17729,356,176000000,,"[True, False, True, True]"
1970/01/01/01:05:56.196000,17730,356,196000000,,"[True, False, True, True]"
1970/01/01/01:05:56.216000,17731,356,216000000,,"[False, False, True, False]"
1970/01/01/01:05:56.238000,17732,356,238000000,,"[False, True, True, False]"
1970/01/01/01:05:56.257000,17733,356,256000000,,"[False, True, True, False]"
1970/01/01/01:05:56.278000,17734,356,277000000,,"[False, True, True, False]"
1970/01/01/01:05:56.296000,17735,356,296000000,,"[False, True, True, False]"
1970/01/01/01:05:56.316000,17736,356,316000000,,"[False, True, True, False]"
1970/01/01/01:05:56.336000,17737,356,336000000,,"[False, True, True, False]"
1970/01/01/01:05:56.357000,17738,356,356000000,,"[False, True, True, False]"
1970/01/01/01:05:56.376000,17739,356,376000000,,"[False, True, True, False]"
1970/01/01/01:05:56.396000,17740,356,396000000,,"[False, True, True, False]"
1970/01/01/01:05:56.416000,17741,356,416000000,,"[False, True, True, True]"
1970/01/01/01:05:56.440000,17742,356,440000000,,"[False, True, True, True]"
1970/01/01/01:05:56.456000,17743,356,456000000,,"[True, False, False, True]"
1970/01/01/01:05:56.477000,17744,356,476000000,,"[True, False, False, True]"
1970/01/01/01:05:56.496000,17745,356,496000000,,"[True, False, False, True]"
1970/01/01/01:05:56.516000,17746,356,516000000,,"[True, False, False, True]"
1970/01/01/01:05:56.536000,17747,356,536000000,,"[True, False, False, True]"
1970/01/01/01:05:56.556000,17748,356,556000000,,"[True, False, False, True]"
1970/01/01/01:05:56.576000,17749,356,576000000,,"[True, False, False, True]"
1970/01/01/01:05:56.596000,17750,356,596000000,,"[True, False, False, True]"
1970/01/01/01:05:56.616000,17751,356,616000000,,"[True, False, False, True]"
1970/01/01/01:05:56.636000,17752,356,636000000,,"[True, False, False, True]"
1970/01/01/01:05:56.656000,17753,356,656000000,,"[True, False, True, True]"
1970/01/01/01:05:56.675000,17754,356,676000000,,"[True, False, True, True]"
1970/01/01/01:05:56.696000,17755,356,696000000,,"[True, False, True, True]"
1970/01/01/01:05:56.716000,17756,356,716000000,,"[False, True, True, False]"
1970/01/01/01:05:56.740000,17757,356,740000000,,"[False, True, True, False]"
1970/01/01/01:05:56.758000,17758,356,758000000,,"[False, True, True, False]"
1970/01/01/01:05:56.776000,17759,356,776000000,,"[False, True, True, False]"
1970/01/01/01:05:56.797000,17760,356,797000000,,"[False, True, True, False]"
1970/01/01/01:05:56.816000,17761,356,816000000,,"[False, True, True, False]"
1970/01/01/01:05:56.837000,17762,356,837000000,,"[False, True, True, False]"
1970/01/01/01:05:56.851000,17763,356,856000000,,"[False, True, True, False]"
1970/01/01/01:05:56.881000,17764,356,881000000,,"[False, True, True, False]"
1970/01/01/01:05:56.898000,17765,356,897000000,,"[False, True, True, False]"
1970/01/01/01:05:56.916000,17766,356,916000000,,"[False, True, True, True]"
1970/01/01/01:05:56.936000,17767,356,936000000,,"[False, True, True, True]"
1970/01/01/01:05:56.956000,17768,356,956000000,,"[True, False, False, True]"
1970/01/01/01:05:56.976000,17769,356,976000000,,"[True, False, False, True]"
1970/01/01/01:05:56.997000,17770,356,997000000,,"[True, False, False, True]"
1970/01/01/01:05:57.017000,17771,357,16000000,,"[True, False, False, True]"
1970/01/01/01:05:57.042000,17772,357,42000000,,"[True, False, False, True]"
1970/01/01/01:05:57.057000,17773,357,56000000,,"[True, False, False, True]"
1970/01/01/01:05:57.076000,17774,357,76000000,,"[True, False, False, True]"
1970/01/01/01:05:57.096000,17775,357,96000000,,"[True, False, False, True]"
1970/01/01/01:05:57.116000,17776,357,116000000,,"[True, False, False, True]"
1970/01/01/01:05:57.137000,17777,357,137000000,,"[True, False, False, True]"
1970/01/01/01:05:57.156000,17778,357,156000000,,"[True, False, False, True]"
1970/01/01/01:05:57.176000,17779,357,176000000,,"[True, False, True, True]"
1970/01/01/01:05:57.196000,17780,357,196000000,,"[True, False, True, True]"
1970/01/01/01:05:57.216000,17781,357,216000000,,"[False, True, True, False]"
1970/01/01/01:05:57.237000,17782,357,236000000,,"[False, True, True, False]"
1970/01/01/01:05:57.257000,17783,357,257000000,,"[False, True, True, False]"
1970/01/01/01:05:57.276000,17784,357,277000000,,"[False, True, True, False]"
1970/01/01/01:05:57.296000,17785,357,296000000,,"[False, True, True, False]"
1970/01/01/01:05:57.316000,17786,357,316000000,,"[False, True, True, False]"
1970/01/01/01:05:57.336000,17787,357,336000000,,"[False, True, True, False]"
1970/01/01/01:05:57.356000,17788,357,356000000,,"[False, True, True, False]"
1970/01/01/01:05:57.376000,17789,357,376000000,,"[False, True, True, False]"
1970/01/01/01:05:57.396000,17790,357,396000000,,"[False, True, True, False]"
1970/01/01/01:05:57.416000,17791,357,416000000,,"[False, True, True, True]"
1970/01/01/01:05:57.436000,17792,357,436000000,,"[False, True, True, True]"
1970/01/01/01:05:57.456000,17793,357,456000000,,"[True, False, True, True]"
1970/01/01/01:05:57.476000,17794,357,476000000,,"[True, False, False, True]"
1970/01/01/01:05:57.496000,17795,357,496000000,,"[True, False, False, True]"
1970/01/01/01:05:57.519000,17796,357,518000000,,"[True, False, False, True]"
1970/01/01/01:05:57.535000,17797,357,537000000,,"[True, False, False, True]"
1970/01/01/01:05:57.557000,17798,357,557000000,,"[True, False, False, True]"
1970/01/01/01:05:57.576000,17799,357,576000000,,"[True, False, False, True]"
1970/01/01/01:05:57.595000,17800,357,596000000,,"[True, False, False, True]"
1970/01/01/01:05:57.617000,17801,357,616000000,,"[True, False, False, True]"
1970/01/01/01:05:57.640000,17802,357,640000000,,"[True, False, False, True]"
1970/01/01/01:05:57.656000,17803,357,656000000,,"[True, False, False, True]"
1970/01/01/01:05:57.675000,17804,357,676000000,,"[True, False, True, True]"
1970/01/01/01:05:57.696000,17805,357,696000000,,"[True, False, True, True]"
1970/01/01/01:05:57.717000,17806,357,716000000,,"[False, True, True, False]"
1970/01/01/01:05:57.738000,17807,357,738000000,,"[False, True, True, False]"
1970/01/01/01:05:57.757000,17808,357,757000000,,"[False, True, True, False]"
1970/01/01/01:05:57.776000,17809,357,776000000,,"[False, True, True, False]"
1970/01/01/01:05:57.797000,17810,357,797000000,,"[False, True, True, False]"
1970/01/01/01:05:57.816000,17811,357,816000000,,"[False, True, True, False]"
1970/01/01/01:05:57.837000,17812,357,837000000,,"[False, True, True, False]"
1970/01/01/01:05:57.856000,17813,357,856000000,,"[False, True, True, False]"
1970/01/01/01:05:57.876000,17814,357,876000000,,"[False, True, True, False]"
1970/01/01/01:05:57.896000,17815,357,896000000,,"[False, True, True, False]"
1970/01/01/01:05:57.917000,17816,357,917000000,,"[False, True, True, True]"
1970/01/01/01:05:57.936000,17817,357,936000000,,"[False, True, True, True]"
1970/01/01/01:05:57.956000,17818,357,956000000,,"[True, False, True, True]"
1970/01/01/01:05:57.976000,17819,357,976000000,,"[True, False, False, True]"
1970/01/01/01:05:57.996000,17820,357,996000000,,"[True, False, False, True]"
1970/01/01/01:05:58.016000,17821,358,16000000,,"[True, False, False, True]"
1970/01/01/01:05:58.042000,17822,358,40000000,,"[True, False, False, True]"
1970/01/01/01:05:58.056000,17823,358,56000000,,"[True, False, False, True]"
1970/01/01/01:05:58.089000,17824,358,89000000,,"[True, False, False, True]"
1970/01/01/01:05:58.096000,17825,358,96000000,,"[True, False, False, True]"
1970/01/01/01:05:58.116000,17826,358,116000000,,"[True, False, False, True]"
1970/01/01/01:05:58.133000,17827,358,136000000,,"[True, False, False, True]"
1970/01/01/01:05:58.156000,17828,358,156000000,,"[True, False, False, True]"
1970/01/01/01:05:58.177000,17829,358,176000000,,"[True, False, True, True]"
1970/01/01/01:05:58.196000,17830,358,196000000,,"[True, False, True, True]"
1970/01/01/01:05:58.218000,17831,358,218000000,,"[False, True, True, False]"
1970/01/01/01:05:58.236000,17832,358,236000000,,"[False, True, True, False]"
1970/01/01/01:05:58.257000,17833,358,256000000,,"[False, True, True, False]"
1970/01/01/01:05:58.276000,17834,358,276000000,,"[False, True, True, False]"
1970/01/01/01:05:58.296000,17835,358,296000000,,"[False, True, True, False]"
1970/01/01/01:05:58.316000,17836,358,316000000,,"[False, True, True, False]"
1970/01/01/01:05:58.336000,17837,358,336000000,,"[False, True, True, False]"
1970/01/01/01:05:58.356000,17838,358,356000000,,"[False, True, True, False]"
1970/01/01/01:05:58.377000,17839,358,377000000,,"[False, True, False, False]"
1970/01/01/01:05:58.397000,17840,358,397000000,,"[False, False, False, False]"
1970/01/01/01:05:58.416000,17841,358,416000000,,"[False, True, True, False]"
1970/01/01/01:05:58.433000,17842,358,436000000,,"[False, True, False, True]"
1970/01/01/01:05:58.457000,17843,358,457000000,,"[True, False, False, True]"
1970/01/01/01:05:58.476000,17844,358,476000000,,"[True, False, False, True]"
1970/01/01/01:05:58.496000,17845,358,496000000,,"[True, False, False, True]"
1970/01/01/01:05:58.517000,17846,358,516000000,,"[True, False, False, True]"
1970/01/01/01:05:58.537000,17847,358,536000000,,"[True, False, False, True]"
1970/01/01/01:05:58.553000,17848,358,561000000,,"[True, False, False, True]"
1970/01/01/01:05:58.576000,17849,358,576000000,,"[True, False, False, True]"
1970/01/01/01:05:58.596000,17850,358,596000000,,"[True, False, False, True]"
1970/01/01/01:05:58.616000,17851,358,616000000,,"[True, False, False, True]"
1970/01/01/01:05:58.636000,17852,358,636000000,,"[True, False, False, True]"
1970/01/01/01:05:58.656000,17853,358,656000000,,"[True, False, True, True]"
1970/01/01/01:05:58.676000,17854,358,676000000,,"[True, False, True, True]"
1970/01/01/01:05:58.696000,17855,358,696000000,,"[True, False, True, True]"
1970/01/01/01:05:58.716000,17856,358,716000000,,"[False, True, True, False]"
1970/01/01/01:05:58.736000,17857,358,736000000,,"[False, True, True, False]"
1970/01/01/01:05:58.756000,17858,358,756000000,,"[False, True, True, False]"
1970/01/01/01:05:58.776000,17859,358,776000000,,"[False, True, True, False]"
1970/01/01/01:05:58.797000,17860,358,797000000,,"[False, True, True, False]"
1970/01/01/01:05:58.816000,17861,358,816000000,,"[False, True, True, False]"
1970/01/01/01:05:58.837000,17862,358,837000000,,"[False, True, True, False]"
